"province","industry_name","ioic_code","year","count","industry_code"
"Nova Scotia","Ship and boat building  ","BS33660",2013,2,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2014,3,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2015,5,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2016,4,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2017,6,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2018,8,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2019,9,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2020,9,"3366"
"Nova Scotia","Ship and boat building  ","BS33660",2021,11,"3366"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2012,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2013,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2014,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2015,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2016,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2017,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2018,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2019,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2020,0,"3369"
"Nova Scotia","Other transportation equipment manufacturing  ","BS33690",2021,0,"3369"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2012,5,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2013,4,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2014,2,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2015,2,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2016,2,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2017,4,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2018,5,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2019,5,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2020,2,"337"
"Nova Scotia","Furniture and related product manufacturing  ","BS33700",2021,2,"337"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2012,3,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2013,5,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2014,3,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2015,3,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2016,3,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2017,3,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2018,7,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2019,7,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2020,3,"339"
"Nova Scotia","Miscellaneous manufacturing  ","BS33900",2021,3,"339"
"New Brunswick","Animal food manufacturing  ","BS31110",2012,4,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2013,3,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2014,3,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2015,5,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2016,8,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2017,9,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2018,7,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2019,5,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2020,5,"3111"
"New Brunswick","Animal food manufacturing  ","BS31110",2021,4,"3111"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2012,3,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2013,3,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2014,2,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2015,2,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2016,2,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2017,3,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2018,2,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2019,2,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2020,2,"3113"
"New Brunswick","Sugar and confectionery product manufacturing  ","BS31130",2021,3,"3113"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2012,99,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2013,98,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2014,64,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2015,77,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2016,38,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2017,56,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2018,51,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2019,70,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2020,13,"3114"
"New Brunswick","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2021,13,"3114"
"New Brunswick","Dairy product manufacturing  ","BS31150",2012,9,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2013,7,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2014,3,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2015,5,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2016,13,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2017,10,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2018,6,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2019,8,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2020,7,"3115"
"New Brunswick","Dairy product manufacturing  ","BS31150",2021,7,"3115"
"New Brunswick","Meat product manufacturing  ","BS31160",2012,6,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2013,4,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2014,8,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2015,16,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2016,17,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2017,17,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2018,7,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2019,17,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2020,17,"3116"
"New Brunswick","Meat product manufacturing  ","BS31160",2021,16,"3116"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2012,50,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2013,47,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2014,44,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2015,34,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2016,39,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2017,34,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2018,41,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2019,31,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2020,23,"3117"
"New Brunswick","Seafood product preparation and packaging  ","BS31170",2021,21,"3117"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2012,10,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2013,13,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2014,15,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2015,13,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2016,11,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2017,7,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2018,8,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2019,8,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2020,8,"311A"
"New Brunswick","Miscellaneous food manufacturing  ","BS311A0",2021,8,"311A"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2012,8,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2013,7,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2014,11,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2015,10,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2016,11,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2017,9,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2018,8,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2019,4,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2020,4,"31211"
"New Brunswick","Soft drink and ice manufacturing  ","BS31211",2021,4,"31211"
"New Brunswick","Breweries  ","BS31212",2012,21,"31212"
"New Brunswick","Breweries  ","BS31212",2013,18,"31212"
"New Brunswick","Breweries  ","BS31212",2014,17,"31212"
"New Brunswick","Breweries  ","BS31212",2015,19,"31212"
"New Brunswick","Breweries  ","BS31212",2016,34,"31212"
"New Brunswick","Breweries  ","BS31212",2017,21,"31212"
"New Brunswick","Breweries  ","BS31212",2018,15,"31212"
"New Brunswick","Breweries  ","BS31212",2019,20,"31212"
"New Brunswick","Breweries  ","BS31212",2020,30,"31212"
"New Brunswick","Breweries  ","BS31212",2021,28,"31212"
"New Brunswick","Wineries and distilleries  ","BS3121A",2012,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2013,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2014,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2015,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2016,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2017,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2018,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2019,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2020,0,"3121A"
"New Brunswick","Wineries and distilleries  ","BS3121A",2021,0,"3121A"
"New Brunswick","Tobacco manufacturing  ","BS31220",2012,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2013,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2014,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2015,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2016,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2017,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2018,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2019,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2020,0,"3122"
"New Brunswick","Tobacco manufacturing  ","BS31220",2021,0,"3122"
"New Brunswick","Textile and textile product mills  ","BS31A00",2012,2,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2013,1,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2014,1,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2015,1,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2016,2,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2017,2,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2018,2,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2019,1,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2020,1,"31A"
"New Brunswick","Textile and textile product mills  ","BS31A00",2021,1,"31A"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2012,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2013,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2014,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2015,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2016,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2017,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2018,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2019,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2020,0,"31B"
"New Brunswick","Clothing and leather and allied product manufacturing  ","BS31B00",2021,0,"31B"
"New Brunswick","Wood product manufacturing  ","BS32100",2012,305,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2013,289,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2014,206,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2015,282,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2016,326,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2017,584,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2018,773,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2019,642,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2020,662,"321"
"New Brunswick","Wood product manufacturing  ","BS32100",2021,454,"321"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2012,2828,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2013,2827,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2014,2364,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2015,2636,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2016,3406,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2017,3487,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2018,3623,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2019,3353,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2020,3365,"3221"
"New Brunswick","Pulp, paper and paperboard mills  ","BS32210",2021,3518,"3221"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2012,6,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2013,5,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2014,3,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2015,9,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2016,4,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2017,4,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2018,5,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2019,8,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2020,8,"3222"
"New Brunswick","Converted paper product manufacturing  ","BS32220",2021,8,"3222"
"New Brunswick","Printing and related support activities  ","BS32300",2012,2,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2013,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2014,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2015,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2016,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2017,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2018,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2019,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2020,1,"323"
"New Brunswick","Printing and related support activities  ","BS32300",2021,1,"323"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2012,2706,"324"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2013,2582,"324"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2014,2518,"324"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2015,2380,"324"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2016,2848,"324"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2017,3008,"324"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2018,2378,"324"
"New Brunswick","Petroleum and coal product manufacturing  ","BS32400",2019,2802,"324"
